ft,id,lg,predicted_label,classification_result,correct,article_link
isabelô HUPPERT FraOÇC-te Patrick BERLEAND BRUEL p% ^^§ mm fAj ^^ mwp : ~. T ~ -XtLE BARSKJ.. CLAUDECHABROL r ^^^ rrjgaa ^^^ jK ^^ g ^ iajxB-~^ g *^ £ Er. r: ™ 3 = r-!—i ^**^ î. TTr i ^ j—fasi— t « * ,LLE-2006-02-22-a-i0073,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-02-22-a-i0073
ASTERIX ET LESVIKINGS 1 e CH. 4 e sem. ( commentaire sous: Les Prado) VF tous les jours 14. 10 ____ ,LLE-2006-05-06-a-i0054,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-05-06-a-i0054
"Regensdorf und Estavayer-le-Lac, 16. Mai 2006 TODESANZEIGE Wir haben die schmerzliche Pflicht, Sie vom unerwarteten Hin schied unseres Mitarbeiters Jean-Claude Garraux geboren am 25. Januar 1966 in Kenntnis zu setzen. Er ist am letzten Freitag,. 12. Mai 2006 im 41. Altersjahr fiir uns vôllig unerwartet nach kurzer schwerer Krankheit verstorben. Herr Garraux war wahrend fast 3 Jahren als Mitarbeiter im Bestellzentrum und Lager in unserer Zweigstelle Estavayer-le-Lac beschâftigt. Wir verlieren in ihm einen loyalen, liebenswerten und allseits geschàtzten Mitarbeiter. Seinen Angehôrigen und Freunden sprechen wir unser tiefempfundenes Beileid aus. ZZ Wancor, 8105 Regensdorf Geschàftsleitung, Mitarbeiterinnen und Mitarbeiter Die Trauerfeier findet am Donnerstag, 18. Mai 2006, 14. 00 Uhr, in der Kapelle in Cotterd statt. ",LLE-2006-05-18-a-i0060,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-05-18-a-i0060
"Remerciements A vous qui avez manifesté votre sympathie et votre affection, de quelque manière que ce soit, lors du décès de Madame Alice AEBY-BAPST née Gross sa famille exprime ses sentiments de profonde reconnaissance. Un merci particulier à labbé Mathias, aux abbés Badoud et Daetwiler, aux dames qui ont animé les offices, au docteur Thomi, à la direction et au personnel de la Résidence Saint-Martin, à Cottens, qui l ont entourée de leurs soins et de leur affection, au Choeur mixte de Neyruz, ainsi qu aux Pompes funèbres Murith SA. La messe de trentième sera célébrée en léglise de Neyruz, le samedi 20 mai 2006, à 18 heures. 17-1600 / 785351 ",LLE-2006-05-18-a-i0076,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-05-18-a-i0076
La BCF soutient les-_ = r Banque Cantona | e joueurs de demain!% de Fribourg www. bcf. ch simplement ouvert ,LLE-2006-06-10-a-i0007,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-06-10-a-i0007
LE MOINS CHER DE SUISSE ,LLE-2006-07-24-a-i0262,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-07-24-a-i0262
"Le Club du berger allemand Fribourg et environs a le profond regret de faire part du décès de Monsieur Jean Perler papa de M. Albert Perler, ancien président et membre actif Pour les obsèques, prière de se référer à lavis de la famille. 17-793509 ",LLE-2006-08-10-a-i0006,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-08-10-a-i0006
"BONH ô TE LI ¦¦¦ IMMOBILIER Nouveau fonds de placement rendementsécuritéfiscalité BO ^ ÔTE BANQUIERS depuis 1815 16, me Ju Bassin • 2001 Neuchâtel ni? k ",LLE-2006-09-05-a-i0195,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-09-05-a-i0195
"SOUVENIR... SOUVENIR... Le Grand Jardinier m avait confié une plante rare. Au crépuscule de neuf mois, une fleur magnifique naquit Clovis... Six mois, j ai exhalé son parfum, caressé le velours de Ses pétales, admiré sa force contre les intempéries Qui balayaient mon jardin! Et le Grand Jardinier est revenu. Il a trouvé cette fleur exceptionnelle. Il m a murmuré à loreille que le temps était venu... Je voulais que le temps m entende; s arrête juste un instant Pour lui dire « je t aime!» (...) Nous vous invitons à la messe des familles le 14 octobre 2006, à 18 heures, à Monthey. Famille Fabienne Rime et P.-Yves Faust et leurs enfants. 17-800351 ",LLE-2006-10-11-a-i0070,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-10-11-a-i0070
"LUNDI 6 NOVEMBRE 2006 EDHIII. M « 11 a u ¦ S ¦ H 1 V I Le Conservatoire de musique de Genève ( Fondation de droit privé fondée en 1835, subventionnée par lEtat), en charge denviron 2500 élèves, 150 professeurs et 18 centres d enseignement, met au concours le poste de: DIRECTEUR / DIRECTRICE de lEcole de musique et de théâtre ( enseignement non professionnel et préprofessionnel) Domaines dactivité: Le ( a) directeur ( rice) veille à lapplication des orientations Fondation. Il ( elle) est responsable: générales définies par le Conseil de -de l orientation et de lactivité artistique et pédagogique de lEcole de musique en collaboration avec ladjoint à la direction, -de la gestion du personnel ( sur le plan pédagogique, administratif et technique), -du suivi de la gestion administrative et budgétaire. Compétences: Le ( a) directeur ( rice) de lEcole de musique doit avoir des compétences artistiques et pédagogiques reconnues ( diplôme supérieur, niveau maîtrise dans un domaine musical). Capacité à travailler en équipe. Sens du dialogue, de la délégation et de la décision. Une certaine expérience en gestion est un atout appréciable. Langues: parfaite maîtrise du français ( oral et écrit), maîtrise de langlais, la connaissance de lallemand serait un atout supplémentaire Expérience comparable à celle dune direction dEcole de musique. Connaissance du système éducatif et artistique suisse. Aptitudes à créer des synergies entre les différents acteurs culturels et éducatifs genevois. Entrée en fonction: 1 er mai 2007 ou date à convenir. Les dossiers de candidature doivent être adressés à la Présidence du Conseil de Fondation du Conservatoire de musique de Genève, rue de lArquebuse 12, Case postale 5155, CH-1211 GENEVE et confidentiel avant le vendredi 15 décembre 2006 Ils comprendront une lettre manuscrite de motivation, curriculum vitae, copies de diplômes certificats de travail, photographie récente. Les dossiers seront traités avec la discrétion de rigueur. Conditions dengagement selon léchelle de traitement de lEtat de Genève. www. cmusge. ch ",LLE-2006-11-06-a-i0098,,non-ad,missed_ad,False,https://impresso-project.ch/app/article/LLE-2006-11-06-a-i0098
"LE CONSEIL D'ADMINISTRATION, LA DIRECTION GÉNÉRALE ET LES DIRECTIONS DU SIÈGE ET DES SUCCURSALES DE LA DISCOUNT BANK AND TRUST COMPANY ont la grande tristesse de faire part du décès de Monsieur David ASSARAF frère de M. Joseph Assaraf, Directeur général. Ils expriment à la famille leurs sentiments de profonde sympathie. ",JDG-1992-07-28-a-i0137,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/JDG-1992-07-28-a-i0137
"VOLONTAIRE Une bonne famille de Lausanne, demande une jeune fille de l'Allemagne, pour soigner des enfants. S'adresser poste restante, A. R. 5. Lausanne. H 276 L-151 COIFFEUR DE DAHËS Un ouvrier bien capable, bon vendeur, trouverait nue place pour de suite, chez L. Freytag, père, à Hontreux-Rouvennz. H 103 M-206 ",GDL-1887-01-14-a-i0042,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/GDL-1887-01-14-a-i0042
"Au nombre des meilleurs journaux DE LA SUISSE ALLEMANDE DONT LA PUBLICITÉ EST LA PLUS nous recommandons tout particulièrement PRODUCTIVE : à BALE : Les Basler Naohriohten (Iotelligenzblatt der Stadt Basel). à BERNE : L'Anzeiger fur die Stadt Bern (Feuille officielle de la Commune de à ZURICH : La Zùrioher Post s'adresser exclusl Pour les annonces dans ces feuilles de premier ordre, veinent aux fermiers HAASENSTEIN & VOGLER Agence de publicité à LAUSANNE MONTREUX, VEVEY, GENÈVE, FRIBOURG. NEUCHATEL, etc. 87 . . Berne.) . -I ",GDL-1887-01-13-a-i0026,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/GDL-1887-01-13-a-i0026
"HOTEL ET BAINS DU LAC NOIR Canton de Fribourg (Suisse) Station alpestre. Eaux sulfureuses, ferrugineuses. Bains du lac Cure de lait. Hydrothérapie. Promenades sur le lac, poche. Transport journalier des voyageurs par la poste partant de Fribourg à 4 h. 1 / 2 du soir. Service médical. Communications journalières. Télégraphe 0 à. l'hôtel. Prix modérés. H 240 F-1940 Oa .-vrevtii. ife l. Ojni. 11. ",GDL-1887-05-12-a-i0045,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/GDL-1887-05-12-a-i0045
"a Glion sur Montreux, à pro ximité du village, environ 77 ares 80'» de terrains a bâ tir. Celte propriété, qui pourrait être morcelée, est située au bord d'une route et jouit d'une vue splendide sur le lac et les Alpes. Conviendrait pour constructions d'été ou pour une grande campagne d'agrément. S'adresser à M. E. Bubuis, secrétaire municipal, à Montrenx. 3665-H 2064 M ",GDL-1887-08-06-a-i0059,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/GDL-1887-08-06-a-i0059
"InvesUSséments'diversifies kDIVERSIT » ; :: èistribution pour 197 t-1972 Le dividende brut s'élève pour les porteurs domiciliés en Suisse, à dont à déduire l'impôt anticipé de soit un dividende net de 21 .-. Pour les porteurs de parts domiciliés à'I'étranger, l ~ paie ~ erit du coupon, moyennant affidavit, s'élève à. dont à déduire : -retenue supplémentaire USA, .. 30 -r-. 1.18 --'remboursement d'impôts étrangers selon convention double imposition.'. ; "".',.'.'.'....:. 32 1.50 soit un dividende netvde. 28.50 -'1, "" _. _ . ! Les parts DIVERSIT. sont émises de façon, continue : ""et,. peuvent être obtenues-en tout : t ~ m. ps ;' Îill'COUX : S '' du jour,. auprès de là BANQUE -nÉ L'INDOCHINE, à Lausanne, "" ;-'. ft ""' 1 :-'-', f'_.'.'',', .. _.,. , ..'.. AS SA, 22-26036 ",JDG-1972-07-01-a-i0122,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/JDG-1972-07-01-a-i0122
"• n'. .. 1 uneniontre RA''··DO' T'f • · ""f .: ; l, _ t'.. "" s'achète à'la'Manufacture'.. < fi Vqyeztous lè ~ modèles ~ xl ? osés. Depuis 1919 nous, fabriquons vos alliances'et . vos, chevalières -, ves, ,,'"" "",'. , grand cheix de'bijouterie ....', ;~. ~ "" .,: verîtedirecte,'ou client. .: \ .. ; :'~. {, ~-~· r ..., ~ :,'.. ~ : < :. ~ l'..'; : ;~ ,:', ~· "" ; M ~ N. ufACTU' ~ ,, : P'PR'\ sr ,. D ~ """" P. t'A'T 1 NE, 'S. A.', 19 LOulouvreOlère "",'/ cTél :'j 0'22) 1 :: > i 3, lI),'1211 'Genè ~~' 11 :''. ~'\' :'f :., ~, ~. ~!~'"""", ~. ; t : ~ ,. ""-',':','. : .. . ~ J. 1 ~ &m' * tMf (*~ ., ;. f ;~"" l''Ml. aJ "" 9 ",JDG-1972-04-01-a-i0175,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/JDG-1972-04-01-a-i0175
"lé J. l PE ~ MANENT. PLACE CORNAVIN '3 e SEMAIN ~·-l'ré VISION _ NOUVBAU ....... ua ,.... LIIII ............... ~ LA, ...... ~ ~ pès 1 ~ ans'-. Parlé français : 14 h,'30 20. h, 30 V ; o. angl. sAit. fr, ~ all. :'17 h .: 30 AS SA 9538-2 r"".. SEMAINE DE TH ~ ATRE CONTEMPOR, AIN à la ~~ is ~ n des Jeuneset de la èl, llture de S ¢ nt-Gervais,., ""., «, ; l. es 27,28 et 29 avril, le Roy Hàrt Thrater. ou « Théâtre du Cri » dans « And », Les. 30 avril 'et 1 er mai, 'le Centre universitaire de Padoue dans « Marat. ; Marat... », Spectacle sur la. Révolution de 178.9. Organisation :,. Maison des Jeunes, et, Théâtr ~ universîtaire de, Genève,.'ASSA 18-60980 ",JDG-1972-04-26-a-i0114,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/JDG-1972-04-26-a-i0114
"""ANTON DR Ol'Ntvl : C ~ PARTEMENT CE JUSTICE ET POLICE GENDARMERIE GENEVOISE AGENTES DE CIRCULATION OFFRE EMPLOIS INTÉRESSANTS ET VARIÉS • • • • • • • • • • • • • • • • • Veuillez me faire parvenir votre documentation 'illustrée. • • • . • • • • • Nom : Prénom : Adresse : • • • • Lieu : A découper et à envoyer au COMMANDANT DE LA GENDARMERIE 19, bd Carl-Vogt 1205 GEN ~ VÈ • • •• • •• • • • • • • • • • • • ",JDG-1972-02-12-a-i0009,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/JDG-1972-02-12-a-i0009
",, rRéPUBLlQUEET', ; êANTON'DE GENÈVE '~, , ~,-~ .... ,.'': !, D ~ 'PAR ~ TEM'E'NT ~ MILITAIRE ~ 'iRA, iÀII ~~ ::, ADOMICILE -.'-:. :'\"" ;, 'T), {: ~_ :. 1 l'arsenalé : ~ intonal er ; l ~ àgerait, plusieurs'personnes, des deux sexes, 'p : ~ 'Yr. la conf, ection de""pièces, 'd'un, iformes. Sé : renseignèr ;'; : ou s'annoncer à la directlon de l'arsenal ca'ntonal,, cg. se postçle, 12} 1 Genève 4, téléphone, 253227.'""""';','""""""': """""""", ,, t. Lec ~ lnseiller, d'St ~ t. "" chef-du Déportement militaire : ASSA 9770-8'André, RUFFIEUX """",'"" "", ",JDG-1972-02-02-a-i0058,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/JDG-1972-02-02-a-i0058
"Madame Emile STUBY-BOUDRY, à Vevey ; Monsieur et Madame Roger STUBY, leurs enfants Philippe, Anne-Lise, Nicole et Jean-Luc, à Vevey et Lavigny ; Madame et Monsieur Willy MOSER-STUBY et leur fils Bernard, à Genève ; Madame et Monsieur Jean-Pierre DECOPPET-STUBY, leurs enfants Anne-Catherine et Pierre-François, à Corseaux ; Madame et Monsieur Raymond GUYE-STUBY, à Hauterive (NE) ; Madame Henri STUBY, à Ecoteaux, ses enfants et petits-enfants ; Madame Alexis STUBY, à Ecoteaux, ses enfants et petits-enfants ; Monsieur et Madame Jean BOUDRY, à Oron-la-Ville, leurs enfants et petitsenfants ; Madame et Monsieur Alexandre VODOZ-BOUDRY, à La Tour-de-Peilz, leurs enfants et petits-enfants ; Monsieur et Madame Roger BOUDRY, à Ecoteaux, leurs enfants et petitsenfants ; les familles parentes et alliées, ont le profond chagrin d'annoncer le décès de Monsieur Emile STUBY leur très cher époux, papa, beau-père, grand-papa, beau-frère, oncle, grand-oncle et parent, que Dieu a rappelé subitement à Lui le 5 décembre 1971, dam sa 69 e année. Rien ne pourra nous séparer de l'amour que Dieu nous a témoigné en Jésus-Christ, notre Seigneur. Romains 8 / 39. , Service religieux au Temple de St-Martin, à Vevey, le vendredi 10 décembre à 14 h. 30. Honneurs à 15 heures. Domicile mortuaire : Chapelle du crématoire. Domicile de la famille : 1, Sentier de » Resses, 1800 Vevey. Cet avis tient lieu de lettre de faire part. ",GDL-1971-12-09-a-i0151,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/GDL-1971-12-09-a-i0151
"Ensuite de la perte cruelle qu'ils viennent d'éprouver en la personne de Madame Yvonne GAVILLET-Bonjour Institutrice émérite Georges Gavillet et famille remercient du fond du cœur les innombrables personnes qui les ont entourés dans ces pénibles circonstances ; ils les prient de croire à leur très sincère reconnaissance. Monts de Corsier, avril 1971. ",GDL-1971-04-20-a-i0024,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/GDL-1971-04-20-a-i0024
"• Umstrittene rM Presseberichte f 5 Auflagen vergniffen ô. Auflage Rcstposten DaîMUSSENSicicstnl Tatsachenbarlcht von Abbé P. Labutte. Eine Mufte r + kehr t au » da m Jenseits zurtick « » 32 Seilen, itluîhïcrt, Volksausgabc nur *, ™ Banknott in Bricfkuvert, Licfcrung sofort I portofral DEUCONTA KÇ, Abt., D-8 MQndlcn 15, Fadi * 10 112 ",GDL-1971-02-06-a-i0129,fr,non-ad,missed_ad,False,https://impresso-project.ch/app/article/GDL-1971-02-06-a-i0129
"Fabrique de spiraux NIVAROX S. A., à Saint-Imier engagerait quelques jeunes ouvrières ayant l'habitude des très petits travaux. Faire offres à la Direction. k J ",IMP-1955-04-18-a-i0126,en,non-ad,missed_ad,False,https://impresso-project.ch/app/article/IMP-1955-04-18-a-i0126
"_. EEEEE ; Agenda | AUJOURD'HUI ¦ Pharmacie de service : Pharmacia du Landeron, permanence de nuit sur appel : 9 5125 67. ¦ Soins à domicile : Dispensaire de Saint-Biaise :'C 33 1807 (de 7 h à 8 h et de 13 h à 14 h). OUVERT IA NUIT | ¦ Le Chasseur, Enges : dancing ouvert jusqu'à 2 h. ¦ Le Play Boy, Thielle : dancing ouvert jusqu'à 2 h. ¦ Alpen Play Boy, Thielle : danse, ambiance autrichienne. ",EXP-1987-07-17-a-i0042,fr,ad,false_ad,False,https://impresso-project.ch/app/article/EXP-1987-07-17-a-i0042
Une proposition égyptienne L'Egypte a proposé à la Commission Palestine que l'Assemblée consulte la ternationale de justice afin de savoir : 1. semblée de l'ONU est compétente pour mander le partage de la Palestine ou l’é ment d’un Etat fédéral de Terre-Sainte ; ou plusieurs membres de PONU peuvent effet à l’une ou l’autre solation sans le ment du peuple de Palestine. ,LSE-1947-10-17-a-i0072,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/LSE-1947-10-17-a-i0072
"Madame Berthe Matthey-Jeanquartier très touchée des marques de sympathie reçues lors du décès de son mari Monsieur Marcel MATTHEY exprime, à toutes les personnes qui l'ont entourée, sa reconnaissance et ses sincères remerciements. Les présences, les messages, les dons ou les envois de fleurs lui ont été un grand réconfort. Neuchâtel, janvier 1973. ",EXP-1973-02-03-a-i0058,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/EXP-1973-02-03-a-i0058
"Mineurs tchèques recherches abandonnées PRAGUE (REUTER).-Les recherches entreprises pour retrouver les 45 mineurs ensevelis dans une mine de charbon d'Ostrava, dans le nord de la Tchécoslovaquie, jeudi dernier, ont été abandonnées, a déclaré dimanche un responsable des opérations de secours. ",EXP-1977-01-03-a-i0250,fr,ad,false_ad,False,https://impresso-project.ch/app/article/EXP-1977-01-03-a-i0250
"Désagréable surprise Un Belge qui avait fait la tournée des cabarets dans le quartier de la gare, eut la désagréable surprise de constater tout à coup que son portefeuille -s’était allégé d’un millier de francs. U est allé porter ses doléances à la police qui recherche le voleur. ",indeplux-1922-10-14-a-i0009,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/indeplux-1922-10-14-a-i0009
"Pour la revision des droits de douane La Fédération des oommerçants-dëtaiHants vient d'émettre un vœu demandant aux représentants de la nation de diminuer, dans toute la mesure du possible, surtout vis-à-vis des pave à change déprécié, les droits de douane sur les articles de première nécessité- ",lepetitparisien-1922-12-24-a-i0054,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/lepetitparisien-1922-12-24-a-i0054
"UN JOLI COUP DE FILET • commissaire à la police judiciaire, accompagné de cinquante inspecteurs, a procédé à des descentes dans des bals; et établissements du quartier d'ltalie. Au cours de ces opérations, deux cents Individus, hommes et femmes, ont été appréhendés et amenés quai des Orfèvres. Une' cinquantaine d'entre eux ont été, après interrogatoire, maintenus en état d'arrestation. ",legaulois-1923-04-27-a-i0025,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/legaulois-1923-04-27-a-i0025
"L'Union suisse des Négociants en Cigares, Section des Montagnes _neuchâtev loises a le pénible devoir d'informer ses membres du décès de Monsieur Albert H AU ERT ancien membre du comité et membre actif de la section. L'Incinération aura Heu mardi 28 novembre 1947, A Neuchâtel. Culte à la Chapelle du crématoire à 13 h. 15. Le- Comité. ",IMP-1947-11-24-a-i0161,fr,non-ad,correct_non_ad,True,https://impresso-project.ch/app/article/IMP-1947-11-24-a-i0161
